feature,importance
filteredMag_diff_max,0.2181835816749822
filteredMag_diff_std,0.0648186930397104
gyroY_diff_std,0.06318093806250168
accelZ_diff_std,0.05145392717488026
avg_sample_rate,0.04396642246799311
accelMag_range,0.028177531334312597
filteredZ_diff_max,0.025136250687490442
accelZ_peak_value,0.024250460539086166
accelZ_max,0.023425974859044137
accelZ_diff_max,0.021740334922386174
gyroY_rms,0.018571389355391252
accelY_diff_max,0.01704660479162209
filteredMag_diff_mean,0.016457191448351956
filteredMag_peak_position,0.01462726525858614
gyroX_diff_std,0.013988178916577455
accelZ_range,0.01231479926356075
filteredY_diff_max,0.011406028781799448
accelMag_kurtosis,0.009166719032305785
filteredMag_max,0.008459820757558712
accelZ_rms,0.00841648866600836
filteredMag_peak_value,0.008148999219652038
filteredZ_max,0.007867230263513452
gyroY_diff_max,0.007155944219488863
filteredZ_peak_value,0.007155024795607014
gyroZ_kurtosis,0.00687097116030615
accelMag_diff_std,0.005717352170863793
gyroX_median,0.005585242470850324
accelMag_max,0.004983616472275862
gyroY_range,0.004764449535637258
gyroZ_rms,0.004700856208726764
accelZ_energy,0.0042639600561930205
accelZ_diff_mean,0.004260932407222054
gyroZ_iqr,0.004163963820124894
filteredY_kurtosis,0.004140094498185621
gyroY_energy,0.004124719050370641
filteredZ_rms,0.003888309266344965
accelMag_peak_value,0.0038571057047416557
gyroZ_std,0.0037817427424779977
filteredZ_range,0.0037690794716369208
gyroY_std,0.0037535839231174492
accelY_p75,0.003726181961233843
filteredZ_diff_mean,0.0036131377010289
accelZ_std,0.0034908708330181628
gyroX_skew,0.003442984985033956
gyroY_peak_value,0.0033928624485049476
gyroZ_p75,0.0033299637545625006
filteredMag_kurtosis,0.003256974677613643
filteredY_peak_position,0.003195240117548286
accelMag_rms,0.003193129259148225
accelX_energy,0.003124718736491883
accelMag_p25,0.0030577470734267998
gyroY_max,0.0030210916387404443
rep_duration_ms,0.0029774491889702076
accelX_kurtosis,0.0027775468255788454
accelMag_std,0.0027678556064584425
accelZ_min,0.002689269027702755
filteredY_diff_mean,0.0026668938902331455
accelY_diff_std,0.00260242039128029
filteredX_diff_mean,0.002487727235018994
gyroY_mean,0.002482452195976785
accelY_energy,0.0023014749747307787
filteredMag_energy,0.002280867368091135
accelMag_median,0.0022018095887915475
filteredMag_std,0.002135550482546781
gyroX_rms,0.0021314172447541896
accelX_iqr,0.0021060297453232074
accelMag_iqr,0.002095056147207179
filteredZ_p25,0.002037799578632533
accelY_peak_position,0.0020367661993415274
filteredZ_energy,0.002029784954806798
accelX_p75,0.0019473946085395084
filteredMag_range,0.0019301547761908244
filteredX_peak_position,0.001896875236807925
accelY_rms,0.001873426390285914
accelMag_mean,0.0018553783255329881
gyroX_peak_position,0.001818280083311608
accelMag_energy,0.001804031715894494
accelMag_peak_position,0.0017759637856392758
filteredZ_p75,0.0017253197094794334
accelX_diff_max,0.0017238389683435914
gyroX_p75,0.0016261859570681732
filteredX_diff_std,0.0016072176664698988
gyroZ_diff_mean,0.0016052466946337757
accelMag_p75,0.0015261060567479574
accelY_mean,0.0015153818974276876
gyroZ_energy,0.001510574073397853
filteredZ_std,0.0014786468351764039
filteredX_energy,0.0014558845639769374
gyroX_mean,0.001435212371032093
filteredY_iqr,0.0014227320541866423
gyroX_diff_max,0.0014049871045312627
accelX_diff_std,0.0013855370074971046
gyroY_p75,0.0013786221595840197
accelMag_diff_max,0.0013737868231234688
gyroX_kurtosis,0.0013386051358873653
filteredY_skew,0.0013286130480067255
gyroX_range,0.0013151247854394292
gyroX_std,0.0012885407791642166
filteredZ_diff_std,0.0012772372468188094
accelZ_p25,0.0012423767516774756
gyroZ_diff_std,0.0012261698437290652
gyroZ_mean,0.0012079388199057193
gyroX_min,0.001189990195082831
filteredMag_iqr,0.0011810256401478317
accelY_max,0.0011775613836262357
accelY_peak_value,0.0011770518053342714
accelY_median,0.0011723674762725246
gyroZ_peak_position,0.0011538686193739286
accelZ_skew,0.0011529112880972097
accelX_skew,0.0011475186422303001
accelY_iqr,0.0011451846186991935
accelZ_mean,0.0011394802337205533
accelX_peak_position,0.0011117509280215085
sample_count,0.0010772464461513548
gyroY_peak_position,0.0010601845351177527
filteredX_diff_max,0.0010352089778766448
gyroX_iqr,0.0010173504788295667
filteredZ_min,0.0010037352212077676
gyroX_p25,0.000992226973854213
gyroZ_min,0.0009772293189721272
filteredZ_mean,0.0009766483583747753
accelX_range,0.0009659788720938461
accelZ_p75,0.0009500035683613334
gyroX_max,0.0009491129128537655
gyroZ_diff_max,0.0009432154171153484
accelX_median,0.000938295535398755
filteredMag_p75,0.0009296526266472959
filteredY_min,0.0009228637426472791
gyroY_iqr,0.0009146165366446687
filteredMag_skew,0.0008969002993438254
accelX_std,0.0008916815656238665
filteredX_p25,0.0008771990838189083
accelMag_skew,0.0008683678601784169
accelX_min,0.0008646772943352169
accelY_min,0.0008359507735015133
accelY_diff_mean,0.0008137505899801465
gyroY_diff_mean,0.0008072837178581471
filteredX_p75,0.0007939913107785196
accelX_rms,0.0007926658635411646
accelZ_peak_position,0.000791779360052559
gyroX_peak_value,0.0007917626776827057
gyroY_median,0.0007700373875113944
filteredX_std,0.0007627238747885188
filteredX_peak_value,0.0007594966574734175
filteredX_kurtosis,0.0007480439598274949
filteredZ_median,0.000743064616560657
accelY_p25,0.0007368476793624333
gyroZ_skew,0.0007349168301376513
filteredZ_kurtosis,0.000730695152503428
gyroY_kurtosis,0.0007261874609974516
gyroZ_range,0.0007252384469720579
filteredZ_iqr,0.000720201384582718
accelY_kurtosis,0.0007082930414904464
filteredX_iqr,0.0007064166196781249
filteredX_mean,0.0006977971443785432
gyroZ_median,0.0006975975060993937
filteredX_median,0.0006963926795342329
gyroX_energy,0.0006705384915757928
accelZ_median,0.0006465907712527867
accelMag_min,0.0006320528321787574
gyroX_diff_mean,0.0006028427930735216
filteredX_min,0.0005874613153931359
accelY_skew,0.0005792226874728222
filteredZ_peak_position,0.0005786876279571498
accelY_range,0.0005746519709220719
filteredX_max,0.0005737202367085289
gyroY_skew,0.000564106475282583
gyroY_p25,0.0005600949374125516
accelX_max,0.0005529891319068348
filteredX_range,0.0005529176396759112
filteredZ_skew,0.0005517323534610771
accelY_std,0.0005435101629754659
filteredY_range,0.0005356410839932425
filteredMag_min,0.0005345891569293477
accelX_mean,0.0005334961478279298
filteredY_std,0.000529130345006594
accelX_peak_value,0.0005286785828189645
filteredY_diff_std,0.0005099935542015471
accelX_diff_mean,0.0005083475846613561
accelMag_diff_mean,0.0005074988247755881
filteredY_peak_value,0.0005063936734671943
filteredX_rms,0.0004658132045375737
gyroZ_p25,0.00046351627600874513
accelX_p25,0.0004619029269915842
filteredMag_p25,0.00043734983180697884
gyroY_min,0.00043220294180055965
filteredY_energy,0.00040547326969972127
filteredY_max,0.00038816742030054423
gyroZ_max,0.0003739328839426499
filteredX_skew,0.0003708182046426003
gyroZ_peak_value,0.0003270452354219236
accelZ_iqr,0.0003256557412284345
accelZ_kurtosis,0.0003226925951517673
filteredY_rms,0.00031832273916599605
filteredMag_rms,0.0002866059341254736
filteredY_mean,0.0002774133108148032
filteredY_p25,0.0002748103633282604
filteredMag_median,0.00026664194767267235
filteredMag_mean,0.00024697098896487977
filteredY_p75,0.0002318363247031941
filteredY_median,6.945468862494861e-05
